x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,y-count
83,67,69,46,53,40,40,23,19,15,13,13,10,6,0,0,6,6,6,6,6,6,6,3,4,3,4,4,4,3,0,0,1
67,69,46,53,40,40,23,19,15,13,13,10,6,0,0,1,6,6,6,6,6,6,3,4,3,4,4,4,3,0,0,3,0
69,46,53,40,40,23,19,15,13,13,10,6,0,0,1,0,6,6,6,6,6,3,4,3,4,4,4,3,0,0,3,0,0
46,53,40,40,23,19,15,13,13,10,6,0,0,1,0,0,6,6,6,6,3,4,3,4,4,4,3,0,0,3,0,0,0
53,40,40,23,19,15,13,13,10,6,0,0,1,0,0,0,6,6,6,3,4,3,4,4,4,3,0,0,3,0,0,0,0
40,40,23,19,15,13,13,10,6,0,0,1,0,0,0,0,6,6,3,4,3,4,4,4,3,0,0,3,0,0,0,0,0
40,23,19,15,13,13,10,6,0,0,1,0,0,0,0,0,6,3,4,3,4,4,4,3,0,0,3,0,0,0,0,0,0
23,19,15,13,13,10,6,0,0,1,0,0,0,0,0,0,3,4,3,4,4,4,3,0,0,3,0,0,0,0,0,0,2
19,15,13,13,10,6,0,0,1,0,0,0,0,0,0,2,4,3,4,4,4,3,0,0,3,0,0,0,0,0,0,3,0
15,13,13,10,6,0,0,1,0,0,0,0,0,0,2,0,3,4,4,4,3,0,0,3,0,0,0,0,0,0,3,0,0
13,13,10,6,0,0,1,0,0,0,0,0,0,2,0,0,4,4,4,3,0,0,3,0,0,0,0,0,0,3,0,0,0
13,10,6,0,0,1,0,0,0,0,0,0,2,0,0,0,4,4,3,0,0,3,0,0,0,0,0,0,3,0,0,0,2
10,6,0,0,1,0,0,0,0,0,0,2,0,0,0,2,4,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0
6,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0
0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0
0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1
0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,0
0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,0,3
0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,1,0,3,1
0,0,0,0,0,0,0,0,0,3,4,1,1,0,3,1,0,0,0,0,0,0,0,0,0,3,3,4,1,0,3,9,1
0,0,0,0,0,0,0,0,3,4,1,1,0,3,1,1,0,0,0,0,0,0,0,0,3,3,4,1,0,3,9,1,5
0,0,0,0,0,0,0,3,4,1,1,0,3,1,1,5,0,0,0,0,0,0,0,3,3,4,1,0,3,9,1,8,0
0,0,0,0,0,0,3,4,1,1,0,3,1,1,5,0,0,0,0,0,0,0,3,3,4,1,0,3,9,1,8,0,2
0,0,0,0,0,3,4,1,1,0,3,1,1,5,0,2,0,0,0,0,0,3,3,4,1,0,3,9,1,8,0,3,2
0,0,0,0,3,4,1,1,0,3,1,1,5,0,2,2,0,0,0,0,3,3,4,1,0,3,9,1,8,0,3,5,4
0,0,0,3,4,1,1,0,3,1,1,5,0,2,2,4,0,0,0,3,3,4,1,0,3,9,1,8,0,3,5,6,1
0,0,3,4,1,1,0,3,1,1,5,0,2,2,4,1,0,0,3,3,4,1,0,3,9,1,8,0,3,5,6,3,5
0,3,4,1,1,0,3,1,1,5,0,2,2,4,1,5,0,3,3,4,1,0,3,9,1,8,0,3,5,6,3,7,0
3,4,1,1,0,3,1,1,5,0,2,2,4,1,5,0,3,3,4,1,0,3,9,1,8,0,3,5,6,3,7,0,2
4,1,1,0,3,1,1,5,0,2,2,4,1,5,0,2,3,4,1,0,3,9,1,8,0,3,5,6,3,7,0,7,0
1,1,0,3,1,1,5,0,2,2,4,1,5,0,2,0,4,1,0,3,9,1,8,0,3,5,6,3,7,0,7,0,9
1,0,3,1,1,5,0,2,2,4,1,5,0,2,0,9,1,0,3,9,1,8,0,3,5,6,3,7,0,7,0,6,21
0,3,1,1,5,0,2,2,4,1,5,0,2,0,9,21,0,3,9,1,8,0,3,5,6,3,7,0,7,0,6,7,18
3,1,1,5,0,2,2,4,1,5,0,2,0,9,21,18,3,9,1,8,0,3,5,6,3,7,0,7,0,6,7,6,28
1,1,5,0,2,2,4,1,5,0,2,0,9,21,18,28,9,1,8,0,3,5,6,3,7,0,7,0,6,7,6,5,33
1,5,0,2,2,4,1,5,0,2,0,9,21,18,28,33,1,8,0,3,5,6,3,7,0,7,0,6,7,6,5,4,39
5,0,2,2,4,1,5,0,2,0,9,21,18,28,33,39,8,0,3,5,6,3,7,0,7,0,6,7,6,5,4,5,39
0,2,2,4,1,5,0,2,0,9,21,18,28,33,39,39,0,3,5,6,3,7,0,7,0,6,7,6,5,4,5,7,55
2,2,4,1,5,0,2,0,9,21,18,28,33,39,39,55,3,5,6,3,7,0,7,0,6,7,6,5,4,5,7,6,49
2,4,1,5,0,2,0,9,21,18,28,33,39,39,55,49,5,6,3,7,0,7,0,6,7,6,5,4,5,7,6,7,68
4,1,5,0,2,0,9,21,18,28,33,39,39,55,49,68,6,3,7,0,7,0,6,7,6,5,4,5,7,6,7,4,62
1,5,0,2,0,9,21,18,28,33,39,39,55,49,68,62,3,7,0,7,0,6,7,6,5,4,5,7,6,7,4,4,76
5,0,2,0,9,21,18,28,33,39,39,55,49,68,62,76,7,0,7,0,6,7,6,5,4,5,7,6,7,4,4,3,75
0,2,0,9,21,18,28,33,39,39,55,49,68,62,76,75,0,7,0,6,7,6,5,4,5,7,6,7,4,4,3,7,87
2,0,9,21,18,28,33,39,39,55,49,68,62,76,75,87,7,0,6,7,6,5,4,5,7,6,7,4,4,3,7,6,84
0,9,21,18,28,33,39,39,55,49,68,62,76,75,87,84,0,6,7,6,5,4,5,7,6,7,4,4,3,7,6,8,101
9,21,18,28,33,39,39,55,49,68,62,76,75,87,84,101,6,7,6,5,4,5,7,6,7,4,4,3,7,6,8,6,98
21,18,28,33,39,39,55,49,68,62,76,75,87,84,101,98,7,6,5,4,5,7,6,7,4,4,3,7,6,8,6,4,108
18,28,33,39,39,55,49,68,62,76,75,87,84,101,98,108,6,5,4,5,7,6,7,4,4,3,7,6,8,6,4,8,109
28,33,39,39,55,49,68,62,76,75,87,84,101,98,108,109,5,4,5,7,6,7,4,4,3,7,6,8,6,4,8,7,103
33,39,39,55,49,68,62,76,75,87,84,101,98,108,109,103,4,5,7,6,7,4,4,3,7,6,8,6,4,8,7,7,103
39,39,55,49,68,62,76,75,87,84,101,98,108,109,103,103,5,7,6,7,4,4,3,7,6,8,6,4,8,7,7,7,101
39,55,49,68,62,76,75,87,84,101,98,108,109,103,103,101,7,6,7,4,4,3,7,6,8,6,4,8,7,7,7,6,99
55,49,68,62,76,75,87,84,101,98,108,109,103,103,101,99,6,7,4,4,3,7,6,8,6,4,8,7,7,7,6,5,88
49,68,62,76,75,87,84,101,98,108,109,103,103,101,99,88,7,4,4,3,7,6,8,6,4,8,7,7,7,6,5,4,80
68,62,76,75,87,84,101,98,108,109,103,103,101,99,88,80,4,4,3,7,6,8,6,4,8,7,7,7,6,5,4,2,73
62,76,75,87,84,101,98,108,109,103,103,101,99,88,80,73,4,3,7,6,8,6,4,8,7,7,7,6,5,4,2,5,67
76,75,87,84,101,98,108,109,103,103,101,99,88,80,73,67,3,7,6,8,6,4,8,7,7,7,6,5,4,2,5,3,59
75,87,84,101,98,108,109,103,103,101,99,88,80,73,67,59,7,6,8,6,4,8,7,7,7,6,5,4,2,5,3,4,55
87,84,101,98,108,109,103,103,101,99,88,80,73,67,59,55,6,8,6,4,8,7,7,7,6,5,4,2,5,3,4,4,57
84,101,98,108,109,103,103,101,99,88,80,73,67,59,55,57,8,6,4,8,7,7,7,6,5,4,2,5,3,4,4,5,36
101,98,108,109,103,103,101,99,88,80,73,67,59,55,57,36,6,4,8,7,7,7,6,5,4,2,5,3,4,4,5,7,45
98,108,109,103,103,101,99,88,80,73,67,59,55,57,36,45,4,8,7,7,7,6,5,4,2,5,3,4,4,5,7,9,32
108,109,103,103,101,99,88,80,73,67,59,55,57,36,45,32,8,7,7,7,6,5,4,2,5,3,4,4,5,7,9,7,28
109,103,103,101,99,88,80,73,67,59,55,57,36,45,32,28,7,7,7,6,5,4,2,5,3,4,4,5,7,9,7,6,18
103,103,101,99,88,80,73,67,59,55,57,36,45,32,28,18,7,7,6,5,4,2,5,3,4,4,5,7,9,7,6,6,17
103,101,99,88,80,73,67,59,55,57,36,45,32,28,18,17,7,6,5,4,2,5,3,4,4,5,7,9,7,6,6,4,14
101,99,88,80,73,67,59,55,57,36,45,32,28,18,17,14,6,5,4,2,5,3,4,4,5,7,9,7,6,6,4,2,11
99,88,80,73,67,59,55,57,36,45,32,28,18,17,14,11,5,4,2,5,3,4,4,5,7,9,7,6,6,4,2,2,11
88,80,73,67,59,55,57,36,45,32,28,18,17,14,11,11,4,2,5,3,4,4,5,7,9,7,6,6,4,2,2,2,5
80,73,67,59,55,57,36,45,32,28,18,17,14,11,11,5,2,5,3,4,4,5,7,9,7,6,6,4,2,2,2,2,4
73,67,59,55,57,36,45,32,28,18,17,14,11,11,5,4,5,3,4,4,5,7,9,7,6,6,4,2,2,2,2,2,0
67,59,55,57,36,45,32,28,18,17,14,11,11,5,4,0,3,4,4,5,7,9,7,6,6,4,2,2,2,2,2,0,1
59,55,57,36,45,32,28,18,17,14,11,11,5,4,0,1,4,4,5,7,9,7,6,6,4,2,2,2,2,2,0,2,0
55,57,36,45,32,28,18,17,14,11,11,5,4,0,1,0,4,5,7,9,7,6,6,4,2,2,2,2,2,0,2,0,0
57,36,45,32,28,18,17,14,11,11,5,4,0,1,0,0,5,7,9,7,6,6,4,2,2,2,2,2,0,2,0,0,0
36,45,32,28,18,17,14,11,11,5,4,0,1,0,0,0,7,9,7,6,6,4,2,2,2,2,2,0,2,0,0,0,0
45,32,28,18,17,14,11,11,5,4,0,1,0,0,0,0,9,7,6,6,4,2,2,2,2,2,0,2,0,0,0,0,0
32,28,18,17,14,11,11,5,4,0,1,0,0,0,0,0,7,6,6,4,2,2,2,2,2,0,2,0,0,0,0,0,0
28,18,17,14,11,11,5,4,0,1,0,0,0,0,0,0,6,6,4,2,2,2,2,2,0,2,0,0,0,0,0,0,0
18,17,14,11,11,5,4,0,1,0,0,0,0,0,0,0,6,4,2,2,2,2,2,0,2,0,0,0,0,0,0,0,2
17,14,11,11,5,4,0,1,0,0,0,0,0,0,0,2,4,2,2,2,2,2,0,2,0,0,0,0,0,0,0,2,0
14,11,11,5,4,0,1,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,2,0,0,0,0,0,0,0,2,0,0
11,11,5,4,0,1,0,0,0,0,0,0,0,2,0,0,2,2,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0
11,5,4,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2
5,4,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0
4,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0
0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2
0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0
0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0
0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0
0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
