x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,y-count
135,120,114,125,108,92,90,72,88,61,65,49,54,36,15,15,7
120,114,125,108,92,90,72,88,61,65,49,54,36,15,15,7,0
114,125,108,92,90,72,88,61,65,49,54,36,15,15,7,0,2
125,108,92,90,72,88,61,65,49,54,36,15,15,7,0,2,0
108,92,90,72,88,61,65,49,54,36,15,15,7,0,2,0,1
92,90,72,88,61,65,49,54,36,15,15,7,0,2,0,1,0
90,72,88,61,65,49,54,36,15,15,7,0,2,0,1,0,0
72,88,61,65,49,54,36,15,15,7,0,2,0,1,0,0,1
88,61,65,49,54,36,15,15,7,0,2,0,1,0,0,1,1
61,65,49,54,36,15,15,7,0,2,0,1,0,0,1,1,0
65,49,54,36,15,15,7,0,2,0,1,0,0,1,1,0,0
49,54,36,15,15,7,0,2,0,1,0,0,1,1,0,0,0
54,36,15,15,7,0,2,0,1,0,0,1,1,0,0,0,0
36,15,15,7,0,2,0,1,0,0,1,1,0,0,0,0,0
15,15,7,0,2,0,1,0,0,1,1,0,0,0,0,0,3
15,7,0,2,0,1,0,0,1,1,0,0,0,0,0,3,0
7,0,2,0,1,0,0,1,1,0,0,0,0,0,3,0,2
0,2,0,1,0,0,1,1,0,0,0,0,0,3,0,2,0
2,0,1,0,0,1,1,0,0,0,0,0,3,0,2,0,0
0,1,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0
1,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,1
0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,1,0
0,1,1,0,0,0,0,0,3,0,2,0,0,0,1,0,1
1,1,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0
1,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,1
0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,1,0
0,0,0,0,3,0,2,0,0,0,1,0,1,0,1,0,0
0,0,0,3,0,2,0,0,0,1,0,1,0,1,0,0,0
0,0,3,0,2,0,0,0,1,0,1,0,1,0,0,0,0
0,3,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0
3,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,5
0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,5,5
0,0,0,0,0,1,0,0,0,0,1,0,1,4,5,5,3
0,0,0,0,1,0,0,0,0,1,0,1,4,5,5,3,8
0,0,0,1,0,0,0,0,1,0,1,4,5,5,3,8,7
0,0,1,0,0,0,0,1,0,1,4,5,5,3,8,7,14
0,1,0,0,0,0,1,0,1,4,5,5,3,8,7,14,14
1,0,0,0,0,1,0,1,4,5,5,3,8,7,14,14,21
0,0,0,0,1,0,1,4,5,5,3,8,7,14,14,21,23
0,0,0,1,0,1,4,5,5,3,8,7,14,14,21,23,31
0,0,1,0,1,4,5,5,3,8,7,14,14,21,23,31,29
0,1,0,1,4,5,5,3,8,7,14,14,21,23,31,29,37
1,0,1,4,5,5,3,8,7,14,14,21,23,31,29,37,37
0,1,4,5,5,3,8,7,14,14,21,23,31,29,37,37,48
1,4,5,5,3,8,7,14,14,21,23,31,29,37,37,48,49
4,5,5,3,8,7,14,14,21,23,31,29,37,37,48,49,52
5,5,3,8,7,14,14,21,23,31,29,37,37,48,49,52,57
5,3,8,7,14,14,21,23,31,29,37,37,48,49,52,57,61
3,8,7,14,14,21,23,31,29,37,37,48,49,52,57,61,64
8,7,14,14,21,23,31,29,37,37,48,49,52,57,61,64,70
7,14,14,21,23,31,29,37,37,48,49,52,57,61,64,70,70
14,14,21,23,31,29,37,37,48,49,52,57,61,64,70,70,80
14,21,23,31,29,37,37,48,49,52,57,61,64,70,70,80,82
21,23,31,29,37,37,48,49,52,57,61,64,70,70,80,82,77
23,31,29,37,37,48,49,52,57,61,64,70,70,80,82,77,75
31,29,37,37,48,49,52,57,61,64,70,70,80,82,77,75,69
29,37,37,48,49,52,57,61,64,70,70,80,82,77,75,69,70
37,37,48,49,52,57,61,64,70,70,80,82,77,75,69,70,66
37,48,49,52,57,61,64,70,70,80,82,77,75,69,70,66,59
48,49,52,57,61,64,70,70,80,82,77,75,69,70,66,59,50
49,52,57,61,64,70,70,80,82,77,75,69,70,66,59,50,43
52,57,61,64,70,70,80,82,77,75,69,70,66,59,50,43,52
57,61,64,70,70,80,82,77,75,69,70,66,59,50,43,52,43
61,64,70,70,80,82,77,75,69,70,66,59,50,43,52,43,34
64,70,70,80,82,77,75,69,70,66,59,50,43,52,43,34,29
70,70,80,82,77,75,69,70,66,59,50,43,52,43,34,29,33
70,80,82,77,75,69,70,66,59,50,43,52,43,34,29,33,23
80,82,77,75,69,70,66,59,50,43,52,43,34,29,33,23,7
82,77,75,69,70,66,59,50,43,52,43,34,29,33,23,7,8
77,75,69,70,66,59,50,43,52,43,34,29,33,23,7,8,5
75,69,70,66,59,50,43,52,43,34,29,33,23,7,8,5,0
69,70,66,59,50,43,52,43,34,29,33,23,7,8,5,0,1
70,66,59,50,43,52,43,34,29,33,23,7,8,5,0,1,0
66,59,50,43,52,43,34,29,33,23,7,8,5,0,1,0,12
59,50,43,52,43,34,29,33,23,7,8,5,0,1,0,12,9
50,43,52,43,34,29,33,23,7,8,5,0,1,0,12,9,0
43,52,43,34,29,33,23,7,8,5,0,1,0,12,9,0,2
52,43,34,29,33,23,7,8,5,0,1,0,12,9,0,2,0
43,34,29,33,23,7,8,5,0,1,0,12,9,0,2,0,1
34,29,33,23,7,8,5,0,1,0,12,9,0,2,0,1,0
29,33,23,7,8,5,0,1,0,12,9,0,2,0,1,0,0
33,23,7,8,5,0,1,0,12,9,0,2,0,1,0,0,0
23,7,8,5,0,1,0,12,9,0,2,0,1,0,0,0,1
7,8,5,0,1,0,12,9,0,2,0,1,0,0,0,1,1
8,5,0,1,0,12,9,0,2,0,1,0,0,0,1,1,0
5,0,1,0,12,9,0,2,0,1,0,0,0,1,1,0,0
0,1,0,12,9,0,2,0,1,0,0,0,1,1,0,0,0
1,0,12,9,0,2,0,1,0,0,0,1,1,0,0,0,0
0,12,9,0,2,0,1,0,0,0,1,1,0,0,0,0,0
12,9,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0
9,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2
2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1
0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0
1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0
0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0
0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,1
0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0
1,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,2
1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,2,0
0,0,0,0,0,0,1,2,1,0,0,0,1,0,2,0,0
0,0,0,0,0,1,2,1,0,0,0,1,0,2,0,0,0
0,0,0,0,1,2,1,0,0,0,1,0,2,0,0,0,0
0,0,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0
0,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0
0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0
1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1
0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0
0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0
1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0
0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3
2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0
0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0
0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1
0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,2
0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,2,0
0,0,0,0,2,1,0,0,0,3,0,0,0,1,2,0,0
0,0,0,2,1,0,0,0,3,0,0,0,1,2,0,0,0
0,0,2,1,0,0,0,3,0,0,0,1,2,0,0,0,0
0,2,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0
2,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1
1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1,4
0,0,0,3,0,0,0,1,2,0,0,0,0,0,1,4,3
0,0,3,0,0,0,1,2,0,0,0,0,0,1,4,3,2
0,3,0,0,0,1,2,0,0,0,0,0,1,4,3,2,3
3,0,0,0,1,2,0,0,0,0,0,1,4,3,2,3,4
0,0,0,1,2,0,0,0,0,0,1,4,3,2,3,4,4
0,0,1,2,0,0,0,0,0,1,4,3,2,3,4,4,4
0,1,2,0,0,0,0,0,1,4,3,2,3,4,4,4,6
1,2,0,0,0,0,0,1,4,3,2,3,4,4,4,6,7
2,0,0,0,0,0,1,4,3,2,3,4,4,4,6,7,10
0,0,0,0,0,1,4,3,2,3,4,4,4,6,7,10,12
0,0,0,0,1,4,3,2,3,4,4,4,6,7,10,12,17
0,0,0,1,4,3,2,3,4,4,4,6,7,10,12,17,18
0,0,1,4,3,2,3,4,4,4,6,7,10,12,17,18,26
0,1,4,3,2,3,4,4,4,6,7,10,12,17,18,26,22
1,4,3,2,3,4,4,4,6,7,10,12,17,18,26,22,34
4,3,2,3,4,4,4,6,7,10,12,17,18,26,22,34,32
3,2,3,4,4,4,6,7,10,12,17,18,26,22,34,32,38
2,3,4,4,4,6,7,10,12,17,18,26,22,34,32,38,37
3,4,4,4,6,7,10,12,17,18,26,22,34,32,38,37,49
4,4,4,6,7,10,12,17,18,26,22,34,32,38,37,49,43
4,4,6,7,10,12,17,18,26,22,34,32,38,37,49,43,56
4,6,7,10,12,17,18,26,22,34,32,38,37,49,43,56,53
6,7,10,12,17,18,26,22,34,32,38,37,49,43,56,53,57
7,10,12,17,18,26,22,34,32,38,37,49,43,56,53,57,62
10,12,17,18,26,22,34,32,38,37,49,43,56,53,57,62,68
12,17,18,26,22,34,32,38,37,49,43,56,53,57,62,68,65
17,18,26,22,34,32,38,37,49,43,56,53,57,62,68,65,65
18,26,22,34,32,38,37,49,43,56,53,57,62,68,65,65,60
26,22,34,32,38,37,49,43,56,53,57,62,68,65,65,60,62
22,34,32,38,37,49,43,56,53,57,62,68,65,65,60,62,59
34,32,38,37,49,43,56,53,57,62,68,65,65,60,62,59,52
32,38,37,49,43,56,53,57,62,68,65,65,60,62,59,52,53
38,37,49,43,56,53,57,62,68,65,65,60,62,59,52,53,39
37,49,43,56,53,57,62,68,65,65,60,62,59,52,53,39,43
49,43,56,53,57,62,68,65,65,60,62,59,52,53,39,43,38
43,56,53,57,62,68,65,65,60,62,59,52,53,39,43,38,36
56,53,57,62,68,65,65,60,62,59,52,53,39,43,38,36,28
53,57,62,68,65,65,60,62,59,52,53,39,43,38,36,28,27
57,62,68,65,65,60,62,59,52,53,39,43,38,36,28,27,25
62,68,65,65,60,62,59,52,53,39,43,38,36,28,27,25,19
68,65,65,60,62,59,52,53,39,43,38,36,28,27,25,19,8
65,65,60,62,59,52,53,39,43,38,36,28,27,25,19,8,7
65,60,62,59,52,53,39,43,38,36,28,27,25,19,8,7,3
60,62,59,52,53,39,43,38,36,28,27,25,19,8,7,3,0
62,59,52,53,39,43,38,36,28,27,25,19,8,7,3,0,6
59,52,53,39,43,38,36,28,27,25,19,8,7,3,0,6,0
52,53,39,43,38,36,28,27,25,19,8,7,3,0,6,0,1
53,39,43,38,36,28,27,25,19,8,7,3,0,6,0,1,0
39,43,38,36,28,27,25,19,8,7,3,0,6,0,1,0,1
43,38,36,28,27,25,19,8,7,3,0,6,0,1,0,1,0
38,36,28,27,25,19,8,7,3,0,6,0,1,0,1,0,0
36,28,27,25,19,8,7,3,0,6,0,1,0,1,0,0,0
28,27,25,19,8,7,3,0,6,0,1,0,1,0,0,0,1
27,25,19,8,7,3,0,6,0,1,0,1,0,0,0,1,0
25,19,8,7,3,0,6,0,1,0,1,0,0,0,1,0,1
19,8,7,3,0,6,0,1,0,1,0,0,0,1,0,1,0
8,7,3,0,6,0,1,0,1,0,0,0,1,0,1,0,2
7,3,0,6,0,1,0,1,0,0,0,1,0,1,0,2,0
3,0,6,0,1,0,1,0,0,0,1,0,1,0,2,0,0
0,6,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0
6,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,1,1
1,0,1,0,0,0,1,0,1,0,2,0,0,0,1,1,0
0,1,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0
1,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0
0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0
0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,1
0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0
1,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,2
